RETINOIC ACID RECEPTORS-MEDIATED SIGNALING	RETINOIC_ACID_PATHWAY	RARB,RXRB,RXRG,CCNH,RARG,CDK1,PRKCG,RARA,AKT1,NCOA1,NCOA3,VDR,PRKCA,RXRA,CDK7,MAPK8,EP300,MAPK14,CREBBP,PRKACA,MNAT1,NCOR2,RBP1,MAPK1,MAPK3,HDAC3,NRIP1,NCOA2,KAT2B,HDAC1
RHOA SIGNALING PATHWAY	RHOA_PATHWAY	MAP2K6,MKL1,PKN1,PKN2,PIP5K1A,MAP2K4,ROCK2,RHOA,PLD1,SLC9A3,EZR,MAP2K3,CIT,ITGB1,PRKCZ,VCL,PTEN,CDKN1B,F2RL2,FOS,CFL1,SLC9A1,DIAPH1,SCAI,ATF2,MSN,MAPK8,SH3GL2,PIP5K1B,ROCK1,SRF,TLN1,PIP5K1C,PARD6A,CYR61,JUN,RDX,MAPK12,CDC42,PPP1R12A,ACTA1,PLD2,LIMK1,MYL2,LIMK2
ROLE OF CALCINEURIN-DEPENDENT NFAT SIGNALING IN LYMPHOCYTES	NFAT_3PATHWAY	PRKCE,PIM1,CHP1,PRKCA,PRKCQ,MAPK14,NUP214,BAX,CREBBP,PPP3R1,YWHAG,YWHAH,SFN,CAMK4,PRKCZ,NR4A1,BCL2,CALM1,CALM2,CALM3,RAN,YWHAZ,NFATC2,PRKACA,RCAN1,MAP3K1,NFATC1,KPNB1,MEF2D,MAPK3,YWHAE,MAP3K8,CASP3,CSNK1A1,AKAP5,CSNK2A1,PPP3CB,YWHAQ,PRKCG,PRKCB,FKBP8,NFATC3,YWHAB,MAPK9,BCL2L1,KPNA2,EP300,MAPK8,BAD,XPO1,RCAN2,PPP3CA,FKBP1A,CABIN1,PRKCD,GSK3B,PRKCH
RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR	RXR_VDR_PATHWAY	ABCA1,NR1H2,PPARA,RPS6KB1,PPARG,THRA,BCL2,NR1H3,FAM120B,RARA,NR1H4,RXRB,NCOR2,MED1,NR4A1,RARG,RARB,THRB,RXRG,PPARD,VDR,NCOA1,SREBF1,TNF,RXRA,TGFB1
S1P1 PATHWAY	S1P_S1P1_PATHWAY	PLCG1,RHOA,KDR,GNAO1,PTGS2,MAPK1,S1PR1,VEGFA,ITGAV,SPHK1,RAC1,ITGB3,GNAZ,PLCB2,PDGFRB,ABCC1,GNAI2,PDGFB,GNAI3,MAPK3,GNAI1
S1P2 PATHWAY	S1P_S1P2_PATHWAY	GNAI2,RAC1,GNAO1,GNA14,MAPK14,GNA13,JUN,GNAZ,RHOA,MAPK8,CDH5,FOS,ELK1,MAPK1,GNA15,GNA12,GNA11,MAPK3,PAK1,GNAI1,IRS1,S1PR2,GNAQ,GNAI3
S1P3 PATHWAY	S1P_S1P3_PATHWAY	PDGFB,GNAI2,GNA14,GNAO1,GNA15,GNA12,AKT1,SRC,VEGFA,ITGAV,MAPK1,PDGFRB,FLT1,AKT3,ITGB3,S1PR3,GNAQ,CXCR4,S1PR2,GNA11,JAK2,GNAI3,MAPK3,GNA13,S1PR1,GNAZ,GNAI1,RAC1,RHOA
S1P4 PATHWAY	S1P_S1P4_PATHWAY	GNA12,GNAZ,GNAI2,MAPK3,CDC42,PLCG1,GNA13,MAPK1,GNAO1,GNAI1,RHOA,S1PR4,GNAI3,S1PR5
S1P5 PATHWAY	S1P_S1P5_PATHWAY	GNAI2,GNAZ,GNAI3,GNAI1,S1PR5,RHOA,GNA12,GNAO1
SHP2 SIGNALING	SHP2_PATHWAY	EGFR,NTRK2,RHOA,GNAI3,IL2,NTF4,IL2RA,IL6R,IRS1,SOS1,ANGPT1,EGF,IFNG,NRAS,NOS3,PRKACA,FRS2,TEK,IL2RG,NTRK3,NTRK1,IFNGR1,STAT1,PDGFRB,IGF1,GNAI1,BDNF,ARHGAP35,PIK3CA,PTPN11,JAK2,GRB2,MAP2K1,IL2RB,MLLT4,PDGFB,KRAS,FRS3,PAG1,PIK3R1,SDC2,GAB2,JAK1,IGF1R,RAF1,LMO4,LCK,IL6ST,SHC1,IL6,VEGFA,KDR,MAP2K2,GAB1,HRAS,JAK3,NTF3,NGF
SIGNALING BY AURORA KINASES	AURORA_KINASE_PATHWAY	AURKB,AURKC,AURKA
SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE	FAK_PATHWAY	ASAP1,PTPN21,JUN,RAP1A,ARHGAP26,PLCG1,MAPK8IP3,ITGA5,CAPN2,MAP2K4,RGNEF,RAC1,GRB7,WASL,ELMO1,GIT2,PXN,PIK3R1,YES1,RAPGEF1,SOS1,FYN,NCK2,VCL,SRC,BRAF,RASA1,BMX,ACTA1,RAP1B,DOCK1,ITGB1,PTK2,RAF1,TLN1,ACTN1,MMP14,PAK1,MAPK9,MAPK8,PIK3CA,ITGAV,GRB2,NCK1,ARHGEF11,ARHGAP35,RHOA,ITGB5,CCND1,MAP2K1,MAPK1,ETS1,CRK,KLF8,RRAS,ARHGEF7,BCAR1,ROCK2,SH3GL1
SIGNALING EVENTS MEDIATED BY HDAC CLASS I	HDAC_CLASSI_PATHWAY	MBD3,CREBBP,SIN3A,CHD3,SMAD7,STAT3,TNFRSF1A,PRKACA,MXD1,SIRT2,WDR77,FKBP3,RAN,SUMO1,SIRT5,YY1,NCOR2,HDAC6,MBD3L2,RANGAP1,HDAC1,RANBP2,RELA,NR2C1,HDAC9,RBBP4,RBBP7,HDAC3,NCOR1,SMURF1,SMG5,KAT2B,ZFPM1,HDAC10,HDAC4,MBD2,PRMT5,MTA2,NFKB1,NFKBIA,TFCP2,UBE2I,PPARG,MAX,CHD4,TNF,GATAD2B,SIRT3,SIRT4,HDAC2,GATA2,SAP18,HDAC11,SIN3B,XPO1,SAP30,SIRT6,SIRT1,GATA1,HDAC7,SIRT7,GATAD2A,SSPO,EP300,HDAC8,HDAC5
SIGNALING EVENTS MEDIATED BY HDAC CLASS II	HDAC_CLASSII_PATHWAY	TUBB2A,RANGAP1,NCOR2,HDAC9,HDAC5,YWHAB,GATA2,BCOR,GNG2,YWHAE,HDAC7,RANBP2,HDAC3,ANKRA2,ESR1,NR3C1,HDAC11,GNB1,RAN,GATA1,SUMO1,BCL6,MEF2C,SRF,UBE2I,HDAC6,HSP90AA1,HDAC10,RFXANK,ADRBK1,XPO1,CAMK4,HDAC4,TUBA1B
SIGNALING EVENTS MEDIATED BY HDAC CLASS III	HDAC_CLASSIII_PATHWAY	SIRT3,HOXA10,HIST1H4A,HIST1H4B,HIST1H4C,HIST1H4D,HIST1H4E,HIST1H4F,HIST1H4H,HIST1H4I,HIST1H4J,HIST1H4K,HIST1H4L,HIST2H4A,HIST2H4B,HIST4H4,MYOD1,FOXO1,SIRT7,FOXO4,PPARGC1A,CREBBP,HDAC4,BAX,TP53,MEF2D,ACSS1,XRCC6,FHL2,SIRT1,FOXO3,EP300,ACSS2,SIRT2,KAT2B,CDKN1A,HIST1H1E,TAT,TUBB2A,TUBA1B
SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)	MET_PATHWAY	CDH1,NCK1,HRAS,MAPK1,RANBP9,MAP2K1,CBL,PAK4,PLCG1,PTPN1,MUC20,RANBP10,PAK2,GRB2,MAP3K1,PDPK1,DEPTOR,MAP2K4,EGR1,PIK3R1,ARHGEF4,PRKCI,EPS15,PAK1,PTPN11,RAB5A,CRK,CDC42,RHOA,BAD,MLST8,JUN,NUMB,MTOR,HGF,SHC1,AKT2,AKT1,PTK2,KPNB1,SRC,EIF4E,NCK2,INPPL1,MAPK3,ARF6,SH3GL2,RAPGEF1,CTNNB1,MAPK8,CRKL,INPP5D,MAP2K2,RAP1A,GAB2,PIK3CA,RAC1,RAP1B,WASL,APC,PTPN2,PTPRJ,SOS1,PRKCZ,MET,RPTOR,SNAI1,BCAR1,AKT1S1,HGS,RIN2,CTNNA1,F2RL2,EIF4EBP1,RAF1,GAB1,ETS1,PXN,SH3KBP1,PARD6A
SIGNALING EVENTS MEDIATED BY PRL	PRLSIGNALINGEVENTSPATHWAY	ITGA1,RABGGTA,CCNE1,MAPK3,RABGGTB,CDK2,TUBA1B,RHOC,ATF5,PTP4A2,ROCK1,SRC,BCAR1,EGR1,RHOA,ITGB1,PTP4A3,MAPK1,PTP4A1,CCNA2,CDKN1A,RAC1,AGT
SIGNALING EVENTS MEDIATED BY PTP1B	PTP1BPATHWAY	LEPR,PDGFRB,TXN,SPRY2,ITGA2B,SRC,INS,DOK1,STAT3,RHOA,CAV1,CRK,CSN2,JAK2,CAPN1,STAT5B,FER,PTPN1,AKT1,LEP,TYK2,LYN,LAT,YBX1,CSF1R,STAT5A,PDGFB,ITGB3,TRPV6,PIK3R1,SOCS3,BCAR1,CDH2,YES1,INSR,BLK,CSF1,EGF,HCK,NOX4,PRL,PRLR,SHC1,CSK,GRB2,FCGR2A,IRS1,FGR,FYN,LCK,PIK3CA,EGFR
SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)	KITPATHWAY	SH2B3,CRKL,PTEN,PTPN6,KITLG,JAK2,RAF1,MAP2K1,SOCS1,RPS6KB1,PIK3CA,GRB10,VAV1,CBL,HRAS,BCL2,PDPK1,SNAI2,KIT,DOK1,PIK3C2B,SOS1,SPRED2,PIK3R1,MAPK3,STAT1,MAP2K2,STAT3,GAB1,AKT1,SH2B2,GRB2,EPOR,BAD,GSK3B,STAT5A,MITF,CREBBP,TEC,FER,SHC1,PTPN11,MAPK8,LYN,FOXO3,GRAP2,PTPRO,MATK,SPRED1,MAP4K1,EPO,STAP1
SIGNALING EVENTS MEDIATED BY TCPTP	TCPTP_PATHWAY	HGF,CREBBP,KPNA2,PIK3R2,PIK3CA,PTPN1,GRB2,PDGFRB,PIK3CD,KDR,CSF1R,EIF2AK2,PTPN2,PIK3R1,PDGFB,CSF1,JAK3,EGF,PIAS1,ITGA1,RAB4A,INS,SHC1,STAT3,LMAN1,SRC,VEGFA,PIK3CB,GAB1,ITGB1,JAK1,STAT1,KPNB1,STAT5A,INSR,SOS1,MET,STAT6,STAT5B,EGFR,PIK3R3,EIF2A,ATR
SIGNALING EVENTS MEDIATED BY THE HEDGEHOG FAMILY	HEDGEHOG_2PATHWAY	CDON,SMO,ARRB2,STIL,GLI2,IHH,HHAT,HHIP,LRPAP1,DHH,GAS1,PTCH1,ADRBK1,PIK3R1,SHH,PTHLH,TGFB2,BOC,AKT1,PIK3CA,PTCH2,LRP2
SIGNALING EVENTS MEDIATED BY VEGFR1 AND VEGFR2	VEGFR1_2_PATHWAY	CTNNB1,PRKCD,FBXW11,CAMKK2,NCK2,FES,MAPK11,MAPKAPK2,PRKCA,RAF1,MYOF,PRKCB,PAK2,HSP90AB1,VEGFA,PTPRJ,GRB10,FLT1,SH2D2A,PRKACA,MAPK3,VTN,ARF1,RHOA,PTK2,HSP90AA1,CALM1,CALM2,CALM3,MAPK14,MAP2K3,PRKAB1,AKAP1,GRB2,GAB1,MAP2K6,HGS,PTPN11,PXN,VCL,NEDD4,CBL,ITGAV,SHB,PDPK1,PRKAG1,CDH5,MAP2K1,CAV1,SRC,PTPN2,MAP2K2,PTPN6,KDR,PLCG1,PTK2B,PIK3CA,BRAF,PRKAA2,MAPK1,ROCK1,DNM2,AKT1,PRKAA1,CTNNA1,NCK1,PIK3R1,NOS3,ITGB3,CDC42,FYN,IQGAP1
SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE	RET_PATHWAY	PRKACA,PXN,GAB1,GRB2,DOK4,CREB1,SHC1,PIK3R1,NCK1,PDLIM7,PRKCA,RET,BCAR1,MAPK3,IRS1,PTK2,RHOA,DOK5,CRK,PTPN11,SOS1,FRS2,RAC1,MAPK8,DOK1,GRB7,SRC,MAPK1,RAP1A,PIK3CA,GFRA1,JUN,GRB10,DOK6,GDNF,IRS2,SHANK3,RASA1,HRAS
SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA	P38ALPHABETADOWNSTREAMPATHWAY	ELK4,ATF2,MKNK1,PPARGC1A,MAPKAPK3,MAPKAPK5,HBP1,USF1,RAB5A,DDIT3,RPS6KA5,MEF2A,EIF4E,CSNK2B,MITF,ATF6,CSNK2A1,CEBPB,PTGS2,GDI1,HSPB1,MAPK14,RPS6KA4,KRT19,MAPKAPK2,ATF1,JUN,MAPK11,MEF2C,PLA2G4A,EIF4EBP1,CREB1,CSNK2A2,ESR1,TP53,SLC9A1,KRT8,NOS2
SIGNALING MEDIATED BY P38-GAMMA AND P38-DELTA	P38GAMMADELTAPATHWAY	MAPK13,CCND1,STMN1,PKN1,MAP2K3,MAP2K6,MAPK12,MAPT,SNTA1,EEF2K,ZAK
SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY	S1P_META_PATHWAY	ABCC1,S1PR1,S1PR3,GNAQ,GNA14,SGPL1,GNA13,GNAI3,GNA12,S1PR2,S1PR5,SPHK2,GNAO1,GNAI1,S1PR4,GNAI2,GNA11,SPHK1,GNAZ,SGPP1,GNA15
STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION	ECADHERIN_STABILIZATION_PATHWAY	LIMA1,NCK1,MGAT3,IGF1R,CYFIP2,AQP5,VCL,NCKAP1,ACTN1,KIFC3,ARF6,LPP,EXOC3,CTNNB1,AQP3,GIT1,EGF,CTNND1,HGF,DIAPH1,ZYX,ABI1,EGFR,VASP,ROCK1,EXOC4,MYO6,ENAH,PVRL2,RHOA,MYL2,PLEKHA7,CDH1,EPHA2,EFNA1,IGF1,MET,STX4,CAMSAP3,MLLT4,CTNNA1,PIP5K1C
SUMOYLATION BY RANBP2 REGULATES TRANSCRIPTIONAL REPRESSION	RANBP2PATHWAY	SUMO1,PIAS2,MDM2,RANBP2,HDAC4,RANGAP1,RAN,HDAC1,XPO1,PIAS1,UBE2I
SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN_1_PATHWAY	COL1A2,HGF,COL11A1,COL10A1,COL9A1,MET,COL17A1,PPIB,COL4A3,TGFB1,COL4A5,MMP9,COL3A1,COL16A1,COL5A1,LAMA5,COL13A1,COL8A2,COL5A2,SDCBP,COL4A4,COL4A6,COL14A1,PRKACA,COL6A1,MAPK3,CCL5,HPSE,COL9A2,MAPK1,COL2A1,COL1A1,MMP7,COL9A3,COL11A2,COL7A1,COL4A1,MMP1,COL6A3,SDC1,COL12A1,COL6A2,COL15A1,BSG,CASK,COL8A1
SYNDECAN-2-MEDIATED SIGNALING EVENTS	SYNDECAN_2_PATHWAY	TRAPPC4,BAX,TGFB1,MAPK3,LAMA3,NF1,MMP2,EPB41,KNG1,EPHB2,EZR,SRC,RHOA,GNB2L1,FN1,SDCBP,TNFRSF13B,SDC2,RASA1,HRAS,MAPK1,CASK,LAMA1,PRKACA,ITGB1,MAPK8,ITGA2,IL8,CAV2,ITGA5,PRKCD,CSF2,CASP3
SYNDECAN-3-MEDIATED SIGNALING EVENTS	SYNDECAN_3_PATHWAY	MC4R,APH1A,EGFR,FYN,PSEN1,IL8,POMC,SRC,NCAN,AGRP,SDC3,PSENEN,CASK,PTN,NCSTN,APH1B,CTTN
SYNDECAN-4-MEDIATED SIGNALING EVENTS	SYNDECAN_4_PATHWAY	ADAM12,TNFRSF13B,TNC,CXCL12,RAC1,LAMA1,FGF6,SDCBP,THBS1,F2,GIPC1,DNM2,PRKCA,ITGA5,ACTN1,PTK2,MMP9,NUDT16L1,RHOA,PLG,PRKCD,FZD7,TFPI,FN1,MDK,LAMA3,FGFR1,ITGB1,SDC4,CXCR4,FGF2,CCL5
TCR SIGNALING IN NAIVE CD4+ T CELLS	TCR_PATHWAY	SHC1,RASGRP1,AKT1,CD3D,HLA-DRB1,HRAS,IKBKB,PRKCA,CD86,RASGRP2,SH3BP2,TRAF6,IKBKG,ZAP70,PTPN6,NRAS,CBL,ORAI1,WAS,FYN,PRKCB,CD3E,NCK1,CHUK,PAG1,CSK,FLNA,BCL10,SLA2,HLA-DRA,GAB2,PLCG1,RAP1A,KRAS,LCK,RASSF5,LCP2,GRB2,CD80,GRAP2,MAP3K14,CD3G,PTPRC,LAT,PRKCQ,PTPN11,CD28,FYB,CD4,STK39,PTEN,ITK,CARD11,MAP3K8,PRKCE,MAP4K1,VAV1,TRPV6,CDC42,DBNL,PDPK1,CD247,SOS1,INPP5D,MALT1,STIM1
TCR SIGNALING IN NAIVE CD8+ T CELLS	CD8TCRPATHWAY	ORAI1,KRAS,CSK,IKBKG,RAP1A,LCP2,FYN,CD80,MAP3K14,LAT,CBL,VAV1,PDPK1,CD86,HLA-A,ZAP70,PAG1,AKT1,MALT1,CD8A,TRAF6,CHUK,CD3G,PLCG1,CARD11,MAP3K8,CD8B,PTPN6,NRAS,IKBKB,CD247,LCK,SHC1,PRKCB,B2M,RASGRP2,RASSF5,CD3E,CD28,SOS1,PRF1,RASGRP1,GRAP2,BCL10,HRAS,PRKCE,PRKCQ,TRPV6,STIM1,PRKCA,CD3D,PTPRC,GRB2
TGF-BETA RECEPTOR SIGNALING	TGFBRPATHWAY	PML,AXIN1,PARD6A,NEDD4L,XIAP,MAP3K7,STRAP,SMAD3,SHC1,RNF111,RPS6KB1,ZFYVE9,SKIL,ARRB2,DACT2,TGFBR3,SMAD2,PDPK1,DAXX,SMAD4,PPP2CA,WWP1,CTGF,CTNNB1,TGFB2,TGFBRAP1,PPP1R15A,CAMK2A,DYNLRB1,ZFYVE16,RHOA,PPP2R2A,CAV1,SPTBN1,PPP2CB,YAP1,TGFB3,SMURF1,PPP1CA,DAB2,TGFBR1,TGFB1,FKBP1A,TAB2,BAMBI,TAB1,TGFBR2,SOS1,ITCH,SMURF2,YWHAE,SMAD7,OCLN,GRB2,EIF2A
THROMBIN/PROTEASE-ACTIVATED RECEPTOR (PAR) PATHWAY	THROMBIN_PATHWAY	F2
THROMBOXANE A2 RECEPTOR SIGNALING	TXA2PATHWAY	TBXA2R,PRKCA,ADRBK1,RAB11A,GNB1,GNA14,ARHGEF1,LYN,PRKCE,FGR,RHOA,RAC1,VCAM1,BLK,PRKCQ,PRKCD,GNAQ,EGFR,PRKCZ,PRKACA,PTGDR,SELE,MAPK14,GNA12,AKT1,GNAI2,TGM2,NOS3,PIK3R5,ROCK1,SLC9A3R1,PIK3CG,PLCB2,SRC,SYK,YES1,PIK3R6,DNM1,ICAM1,LCK,ARR3,PRKCH,GNG2,FYN,PRKCB,PRKG1,ADRBK2,MAPK11,HCK,GNA11,PTGIR,GNB5,PRKCG,GNA15,GNA13,ARRB2,EGF
TNF RECEPTOR SIGNALING PATHWAY	TNFPATHWAY	TNF,MAP4K5,SMPD1,BAG4,TRAF1,RFFL,GNB2L1,NFKB1,STAT1,NSMAF,MAP3K5,TRADD,TAB2,IKBKB,PRKCZ,TNFAIP3,MAP4K4,TRAF2,RIPK1,CAV1,MAP3K3,PRKCI,BIRC3,IKBKG,CASP8,CHUK,FADD,MAP3K7,TXN,SQSTM1,MAP3K1,MAP4K3,MAP4K2,SMPD2,TAB1,MAP2K3,TNIK,NRK,MADD,MAP2K7,RELA,ADAM17,TNFRSF1B,CYLD,TNFRSF1A,BIRC2
TRAIL SIGNALING PATHWAY	TRAIL_PATHWAY	CFLAR,PIK3R3,IKBKG,MAPK1,MAP2K4,PIK3CB,MAPK8,TNFRSF10A,TNFRSF10D,MAPK3,FADD,TNFRSF10C,TNFRSF10B,DAP3,TNFSF10,TRADD,CASP10,IKBKB,RIPK1,CASP8,SMPD1,CHUK,MAP3K1,PIK3R2,PIK3R1,TRAF2,PIK3CD,PIK3CA
TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA	PI3KPLCTRKPATHWAY	NTRK1,PRKCD,GAB1,CAMK2A,YWHAB,YWHAH,SOS1,PIK3CA,KRAS,NRAS,NGF,CAMK4,HRAS,YWHAZ,AGAP2,CREB1,GSK3B,TRPV1,SHC1,YWHAQ,EPB41L1,PIK3R1,EGR1,BAD,SFN,SRC,YWHAE,PDPK1,YWHAG,CCND1,TRPC3,STAT5A,FOXO3,PLCG1,GRB2,AKT1
TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY	MAPKTRKPATHWAY	MAP2K1,KRAS,RIT1,EHD4,BRAF,RPS6KA1,RAP1B,MAPK14,NTF3,CDK5,NRAS,CDK5R1,EGR1,MAPK7,MAPKAPK2,MAPK3,MAP2K3,RAP1A,MAP2K5,MEF2C,ELK1,PRKCD,RAF1,SRF,FOS,RIT2,MAP3K2,HRAS,MAPK1,TRPV1,MAP2K6,RPS6KA5,CREB1,RUSC1
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	UPA_UPAR_PATHWAY	MMP12,FGA,ITGA5,FN1,ITGA3,ITGB5,ITGB3,SRC,NCL,LRP1,FPR2,FPR3,FPR1,GPLD1,MMP9,ITGAM,FGB,SERPINE1,RAC1,MMP3,PDGFD,VLDLR,VTN,HGF,PLAU,MMP13,CRK,CTSG,KLK4,DOCK1,PDGFRB,PLG,PLAUR,ELANE,ITGAV,FGG,ITGB2,ITGB1,BCAR1,CTRC,TGFB1,EGFR
VALIDATED NUCLEAR ESTROGEN RECEPTOR ALPHA NETWORK	ERA_GENOMIC_PATHWAY	NCOA7,POU4F2,LMO4,APBB1,CEBPB,NR0B2,PHB2,ESR1,HDAC4,SMAD4,TRIM59,VTLGL1,PRDM15,PDIA2,DDX54,HDAC1,CALCOCO1,COL18A1,NCOR1,NR0B1,CTSD,ABCA3,ESR2,NCOA3,NCOR2,UBE2M,PRL,XBP1,AXIN2,SOD1,PCNA,EBAG9,PGR,NRIP1,HSF2,MPG,NDUFV3,NEDD8,BRCA1,POU4F1,SET,ANP32A,LCOR,EP300,STAT5A,CHUK,JUN,DDX17,TFF1,NCOA2,SAFB,DSCAM,MTA1,SRA1,MED1,KLRC3,GREB1,UBA3,CCND1,ATP5J,NCOA1,C3,AP1B1,CD82,MYC
VALIDATED NUCLEAR ESTROGEN RECEPTOR BETA NETWORK	ERB_GENOMIC_PATHWAY	SMARCA4,SMARCB1,ESR2,NCOA1,SMARCE1,NR0B2,NEDD8,NCOA2,UBA3,NR0B1,ZNF14,UBE2M,DDX54,NCOA3,C3
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	MYC_ACTIVPATHWAY	MYC,BAX,TK1,SMAD3,TAF9,RUVBL2,HMGA1,NCL,DDX18,KAT5,ENO1,PFKM,CDC25A,E2F3,PRDX3,ODC1,PTMA,SNAI1,KAT2A,SERPINI1,HSP90AA1,MMP9,MAX,LIN28B,NPM1,NME1,TERT,RPL11,PIM1,TAF10,HSPD1,RUVBL1,BMI1,SLC2A1,TAF12,BIRC5,BCAT1,KIR3DL1,SUPT7L,TAF4B,LDHA,TRRAP,IREB2,TP53,CAD,MTDH,FOSL1,GPAM,SMAD4,GAPDH,HSPA4,SUPT3H,CDK4,EP300,POLR3D,SHMT1,CREBBP,CCND2,PEG10,ID2,EIF4G1,NBN,MYCT1,PDCD10,MINA,NDUFAF2,PMAIP1,HUWE1,ACTL6A,RCC1,NME2,CCNB1,CDCA7,UBTF,TFRC,EIF4A1,EIF4E,MTA1,EIF2S1
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL REPRESSION	MYC_REPRESSPATHWAY	GTF2H2,NDRG1,TMEM126A,ZBTB17,LGALS1,PDGFRB,MAX,PPP2R4,CREB1,IRF8,TSC2,DNMT3A,HMGCS2,FOXO3,SFRP1,NDRG2,TBP,ITGA6,SP1,RBL1,MYC,BRCA1,TJP2,CEBPA,ID2,FTH1,HDAC1,CEBPD,CFLAR,CCL5,CDKN2B,DKK1,NFYB,SMAD2,S100A7,SMAD3,NFYC,SMAD4,ALDH9A1,SLC11A1,BCL2,EP300,CSDE1,WNT5A,COL1A2,DNTT,GADD45A,CDKN1A,NFYA,ERBB2,DDIT3,ZFP36L1,MXD4,CDKN1B,SPI1,ITGB1,ITGB4,TMEFF2,GFI1,CLU,SFXN3,CCND1,HDAC3
VALIDATED TRANSCRIPTIONAL TARGETS OF AP1 FAMILY MEMBERS FRA1 AND FRA2	FRA_PATHWAY	MMP9,MMP2,ATF4,BGLAP,JUNB,JUN,EP300,MGP,CDKN2A,IVL,GJA1,DCN,PLAUR,TXLNG,SP1,LAMA3,HMOX1,FOSL2,ITGB4,CCNA2,NFATC2,COL1A2,PLAU,FOSL1,NOS3,JUND,LIF,CCL2,DMTF1,IL8,CCND1,THBD,IL6,USF2,MMP1,NFATC1,NFATC3
VALIDATED TRANSCRIPTIONAL TARGETS OF DELTANP63 ISOFORMS	DELTANP63PATHWAY	WWP1,NRG1,VDR,FBXW7,ADRM1,ITGA3,NOTCH1,BRCA2,YAP1,CCNB2,FOSL2,STXBP4,MDM2,PPP2R5A,TP63,COL5A1,CEBPD,HELLS,IGFBP3,POU2F2,CDKN2A,DLX5,HES1,TOP2A,BDKRB2,RAB38,RRAD,FASN,T,TCF7L1,DLX6,ATM,HBP1,SFN,KRT14,GNB2L1,ITCH,PERP,KRT5,IL1A,AXL,GPX2,GSK3B,ADA,RUNX1,SEC14L2,MRE11A
VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS	TAP63PATHWAY	EP300,FLOT2,SMARCD3,TRAF4,TP63,PMAIP1,NOC2L,DST,IKBKB,PML,SERPINB5,JAG1,ITCH,CABLES1,GDF15,CDKN1A,AEN,FDXR,CLCA2,IGFBP3,CDKN2A,ABL1,TFAP2C,GPX2,YWHAQ,ITGA3,BBC3,GADD45A,PLK1,EGR2,DICER1,SSPO,VDR,SP1,NQO1,ITGB4,OGG1,BAX,PRKCD,FAS,MFGE8,PERP,ADA,EVPL,SHH,WWP1,SSRP1,TP53I3,CHUK,HBP1,MDM2,SPATA18,DHRS3,S100A2
VEGF AND VEGFR SIGNALING NETWORK	VEGF_VEGFR_PATHWAY	FLT1,VEGFA,PGF,FIGF,NRP2,KDR,FLT4,VEGFB,NRP1,VEGFC
VEGFR1 SPECIFIC SIGNALS	VEGFR1_PATHWAY	HIF1A,HSP90AA1,AKT1,VEGFB,PLCG1,MAPK1,PRKCB,VEGFA,NOS3,MAPK3,NRP1,RASA1,CBL,CD2AP,PRKCA,PTPN11,CAV1,PIK3CA,SHC2,PIK3R1,NRP2,PGF,NCK1,FLT1,PDPK1,CALM1,CALM2,CALM3,PRKACA
VEGFR3 SIGNALING IN LYMPHATIC ENDOTHELIUM	LYMPHANGIOGENESIS_PATHWAY	FLT4,RPS6KA1,SHC1,ITGA5,CRK,GRB2,MAP2K4,COL1A1,PIK3R1,ITGA1,AKT1,FIGF,VEGFC,MAPK3,ITGA4,FN1,COL1A2,SOS1,CREB1,ITGA2,MAPK1,ITGB1,PIK3CA,MAPK14,MAPK11
VISUAL SIGNAL TRANSDUCTION: CONES	CONE_PATHWAY	ARR3,GUCY2D,SLC24A2,GRK1,GNB5,RDH12,GRK7,GUCY2F,PDE6C,RPE65,CNGA3,GUCA1B,RDH5,CNGB3,RGS9,GNAT2,PDE6H,GNGT2,GUCA1A,RGS9BP,LRAT,GUCA1C,GNB3
VISUAL SIGNAL TRANSDUCTION: RODS	RHODOPSIN_PATHWAY	SLC24A1,GNAT1,SAG,RPE65,PDE6B,PDE6A,RDH5,CNGB1,GRK1,LRAT,GNB1,RDH12,GUCA1A,PDE6G,CNGA1,GNGT1,GUCY2F,GUCA1C,RGS9BP,RHO,GUCY2D,GUCA1B,GNB5,RGS9
